,price,location,total_sqft,bhk,bath
2059,4000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1075.0,2.0,2.0
2061,3200000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",900.0,2.0,2.0
2062,3500000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",900.0,2.0,2.0
2063,4000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",975.0,2.0,2.0
2064,6450000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1705.0,3.0,3.0
2065,4850000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1270.0,2.0,2.0
2066,3500000.0,"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",990.0,2.0,2.0
2067,4400000.0,"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",1150.0,2.0,2.0
2068,5200000.0,"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",1295.0,3.0,3.0
2069,6200000.0,"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",1705.0,3.0,3.0
2070,5620000.0,"Zeta 1, Greater Noida, Delhi NCR",1500.0,3.0,2.0
2071,3500000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,2.0,2.0
2072,4500000.0,"Zeta 1, Greater Noida, Delhi NCR",1200.0,2.0,2.0
2073,3800000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,2.0,2.0
2075,4200000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,2.0,2.0
2076,3000000.0,"Zeta 1, Greater Noida, Delhi NCR",895.0,2.0,2.0
2077,3500000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,2.0,2.0
2078,6000000.0,"Zeta 1, Greater Noida, Delhi NCR",1450.0,3.0,2.0
2079,4000000.0,"Zeta 1, Greater Noida, Delhi NCR",1200.0,2.0,2.0
2081,4200000.0,"Zeta 1, Greater Noida, Delhi NCR",1150.0,2.0,2.0
2082,3800000.0,"Zeta 1, Greater Noida, Delhi NCR",1050.0,2.0,2.0
2083,3900000.0,"Zeta 1, Greater Noida, Delhi NCR",1150.0,2.0,2.0
2084,6500000.0,"Zeta 1, Greater Noida, Delhi NCR",1815.0,3.0,3.0
2086,3180000.0,"Zeta 1, Greater Noida, Delhi NCR",895.0,2.0,2.0
2087,7000000.0,"Zeta 1, Greater Noida, Delhi NCR",1900.0,3.0,3.0
2088,5200000.0,"Zeta 1, Greater Noida, Delhi NCR",1450.0,3.0,2.0
2089,5500000.0,"Zeta 1, Greater Noida, Zeta 1, Greater Noida, Delhi NCR",1297.0,3.0,2.0
2090,7000000.0,"Zeta 1, Greater Noida, Zeta 1, Greater Noida, Delhi NCR",1500.0,3.0,2.0
2091,7200000.0,"Zeta 1, Greater Noida, Zeta 1, Greater Noida, Delhi NCR",1540.0,3.0,2.0
2092,8250000.0,"Zeta 1, Greater Noida, Zeta 1, Greater Noida, Delhi NCR",1800.0,3.0,3.0
2093,8000000.0,"Zeta 1, Greater Noida, Zeta 1, Greater Noida, Delhi NCR",1800.0,3.0,4.0
2094,5600000.0,"Zeta 2, Greater Noida, Delhi NCR",1507.0,2.0,3.0
2095,3800000.0,"Zeta 2, Greater Noida, Delhi NCR",1050.0,2.0,2.0
2096,6540000.000000001,"Zeta 2, Greater Noida, Delhi NCR",1742.0,3.0,3.0
2097,4000000.0,"Zeta 2, Greater Noida, Delhi NCR",1050.0,2.0,2.0
2098,3810000.0,other,1050.0,2.0,2.0
2099,6200000.0,other,1350.0,2.0,2.0
2100,3270000.0000000005,other,890.0,2.0,2.0
2101,3990000.0,other,850.0,2.0,2.0
2102,3500000.0,other,960.0,2.0,2.0
2104,10500000.0,other,1615.0,3.0,3.0
2105,7200000.0,other,1200.0,2.0,2.0
2106,5100000.0,other,1087.0,2.0,2.0
2107,13000000.0,other,1950.0,3.0,3.0
2108,15000000.0,other,1800.0,2.0,3.0
2110,3900000.0,other,1025.0,2.0,2.0
2111,10000000.0,other,1836.0,3.0,2.0
2112,7600000.0,other,1350.0,3.0,2.0
2113,3900000.0,other,800.0,2.0,2.0
2114,9000000.0,other,1481.0,2.0,2.0
2115,8350000.0,other,1398.0,2.0,2.0
2116,13500000.0,other,2150.0,3.0,3.0
2117,17500000.0,other,2450.0,3.0,3.0
2118,5000000.0,other,1000.0,2.0,2.0
2119,3500000.0,other,850.0,2.0,2.0
2121,4000000.0,other,700.0,2.0,2.0
2122,3500000.0,other,750.0,2.0,2.0
2123,3500000.0,other,950.0,2.0,2.0
2124,2400000.0,other,540.0,2.0,2.0
2125,7500000.0,other,1505.0,2.0,2.0
2127,4700000.0,other,1085.0,2.0,2.0
2128,10000000.0,other,1689.0,3.0,3.0
2129,12400000.0,other,1650.0,3.0,2.0
2130,6380000.0,other,1170.0,3.0,2.0
2131,7400000.0,other,1275.0,2.0,2.0
2133,4300000.0,other,1295.0,2.0,2.0
2134,23800000.0,other,3500.0,4.0,5.0
2135,10500000.0,other,1850.0,3.0,4.0
2136,10800000.0,other,1966.0,2.0,2.0
2137,3000000.0,other,800.0,2.0,2.0
2138,3500000.0,other,950.0,2.0,2.0
2139,16000000.0,other,2000.0,4.0,4.0
2140,3000000.0,other,900.0,2.0,2.0
2141,3300000.0,other,960.0,2.0,2.0
2142,8200000.0,other,1371.0,2.0,2.0
2145,21000000.0,other,2800.0,4.0,5.0
2147,6900000.0,other,1260.0,2.0,2.0
2149,3200000.0,other,650.0,2.0,2.0
2150,3200000.0,other,815.0,2.0,2.0
2151,12500000.0,other,1836.0,3.0,3.0
2152,8500000.0,other,1495.0,3.0,2.0
2153,9000000.0,other,1250.0,2.0,2.0
2154,14000000.0,other,2500.0,3.0,2.0
2155,15000000.0,other,2000.0,4.0,4.0
2157,11500000.0,other,1963.0,3.0,3.0
2158,6000000.0,other,1246.0,2.0,2.0
2159,3900000.0,other,1085.0,2.0,2.0
2160,3600000.0,other,995.0,2.0,2.0
2161,49000000.0,other,6168.0,5.0,5.0
2162,17200000.0,other,2025.0,3.0,2.0
2164,13000000.0,other,2300.0,4.0,4.0
2165,9900000.0,other,1760.0,3.0,2.0
2167,7500000.0,other,1390.0,3.0,2.0
2168,7000000.0,other,1326.0,3.0,3.0
2170,26000000.0,other,3755.0,4.0,6.0
2171,3200000.0,other,800.0,2.0,2.0
2172,8500000.0,other,1100.0,2.0,2.0
2173,6709999.999999999,other,1180.0,2.0,2.0
2174,12500000.0,other,1800.0,3.0,3.0
2176,2700000.0,other,770.0,2.0,2.0
2179,4100000.0,other,1000.0,2.0,2.0
2180,5200000.0,other,1065.0,2.0,2.0
2181,10500000.0,other,1821.0,3.0,3.0
2183,3600000.0,other,750.0,2.0,2.0
2189,5500000.0,other,1100.0,2.0,2.0
2190,9900000.0,other,1650.0,4.0,3.0
2191,5890000.0,other,1150.0,3.0,2.0
2194,7400000.0,other,1480.0,3.0,3.0
2196,5800000.0,other,1150.0,2.0,2.0
2197,9000000.0,other,1750.0,3.0,3.0
2199,6200000.0,other,1210.0,2.0,3.0
2200,2550000.0,other,540.0,2.0,2.0
2201,6000000.0,other,1100.0,2.0,2.0
2202,11000000.0,other,1610.0,3.0,3.0
2204,9300000.0,other,1490.0,3.0,3.0
2205,7500000.0,other,1250.0,3.0,2.0
2207,9400000.0,other,1625.0,3.0,2.0
2208,3400000.0,other,900.0,2.0,2.0
2209,7000000.0,other,1008.0,3.0,2.0
2210,20000000.0,other,2428.0,3.0,4.0
2211,9700000.0,other,1250.0,3.0,2.0
2213,4500000.0,other,800.0,2.0,2.0
2214,2650000.0,other,608.0,2.0,2.0
2216,22000000.0,other,2835.0,4.0,5.0
2217,23500000.0,other,2985.0,3.0,3.0
2218,11000000.0,other,1510.0,3.0,2.0
2220,5000000.0,other,1205.0,2.0,2.0
2221,4000000.0,other,1010.0,2.0,2.0
2222,6200000.0,other,950.0,3.0,2.0
2223,5500000.0,other,1000.0,3.0,2.0
2224,14000000.0,other,1750.0,3.0,4.0
2225,13200000.0,other,1935.0,3.0,3.0
2226,2800000.0,other,800.0,2.0,2.0
2227,14000000.0,other,1800.0,3.0,3.0
2228,3300000.0,other,900.0,2.0,2.0
2229,6000000.0,other,1234.0,2.0,2.0
2231,2100000.0,other,615.0,2.0,2.0
2232,5200000.0,other,1140.0,2.0,2.0
2233,8000000.0,other,1325.0,2.0,2.0
2234,7650000.0,other,997.0,2.0,2.0
2235,5500000.0,other,1100.0,3.0,2.0
2238,6000000.0,other,1000.0,3.0,3.0
2239,2450000.0,other,630.0,2.0,2.0
2241,4800000.0,other,950.0,2.0,2.0
2242,12000000.0,other,1850.0,3.0,4.0
2243,7500000.0,other,900.0,2.0,2.0
2244,3850000.0,other,720.0,2.0,2.0
2245,8000000.0,other,1550.0,3.0,2.0
2246,5000000.0,other,1285.0,2.0,2.0
2248,9500000.0,other,1811.0,3.0,3.0
2250,2900000.0,other,554.0,2.0,2.0
2251,4000000.0,other,850.0,2.0,2.0
2252,3200000.0,other,840.0,2.0,2.0
2255,7500000.0,other,1515.0,3.0,3.0
2256,7100000.0,other,900.0,2.0,2.0
2257,7000000.0,other,1135.0,2.0,2.0
2258,8000000.0,other,1500.0,3.0,3.0
2260,22000000.0,other,2700.0,4.0,4.0
2261,15000000.0,other,2275.0,3.0,4.0
2263,18000000.0,other,2400.0,4.0,2.0
2264,14500000.0,other,1935.0,3.0,4.0
2266,10000000.0,other,1800.0,3.0,3.0
2267,17500000.0,other,2400.0,3.0,3.0
2268,8500000.0,other,1545.0,3.0,3.0
2269,4500000.0,other,1000.0,2.0,2.0
2270,9000000.0,other,1380.0,3.0,2.0
2271,2500000.0,other,560.0,2.0,2.0
2272,14800000.0,other,2050.0,3.0,4.0
2273,9500000.0,other,1775.0,3.0,3.0
2274,2550000.0,other,675.0,2.0,2.0
2275,5400000.0,other,1160.0,2.0,2.0
2277,4760000.0,other,1190.0,2.0,2.0
2279,10500000.0,other,1695.0,3.0,3.0
2280,12500000.0,other,1850.0,3.0,3.0
2282,6000000.0,other,1300.0,2.0,2.0
2283,6000000.0,other,1000.0,2.0,2.0
2284,4500000.0,other,1000.0,2.0,2.0
2286,8500000.0,other,1380.0,3.0,2.0
2287,7500000.0,other,1170.0,3.0,2.0
2288,4600000.0,other,936.0,3.0,2.0
2289,5500000.0,other,1000.0,3.0,2.0
2291,4500000.0,other,800.0,2.0,2.0
2292,7600000.0,other,1534.0,3.0,2.0
2293,9000000.0,other,1675.0,3.0,2.0
2294,2450000.0,other,710.0,2.0,2.0
2295,9700000.0,other,1758.0,3.0,4.0
2296,8500000.0,other,1569.0,3.0,3.0
2297,8000000.0,other,1488.0,3.0,2.0
2300,20000000.0,other,3250.0,4.0,4.0
2301,10000000.0,other,1850.0,3.0,3.0
2303,10500000.0,other,1650.0,3.0,3.0
2304,8500000.0,other,1345.0,3.0,2.0
2305,24000000.0,other,3050.0,4.0,4.0
2307,6500000.0,other,1100.0,3.0,2.0
2308,30000000.0,other,4500.0,7.0,5.0
2309,15000000.0,other,2160.0,3.0,3.0
2310,3000000.0,other,785.0,2.0,2.0
2313,2300000.0,other,585.0,2.0,2.0
2314,10000000.0,other,1650.0,3.0,3.0
2315,3400000.0,other,720.0,2.0,2.0
2317,9800000.0,other,1839.0,3.0,4.0
2318,3200000.0,other,650.0,2.0,2.0
2319,5250000.0,other,1100.0,2.0,2.0
2321,5000000.0,other,1000.0,2.0,2.0
2322,3500000.0,other,700.0,3.0,2.0
2323,12500000.0,other,2000.0,3.0,3.0
2324,2650000.0,other,540.0,2.0,2.0
2325,8000000.0,other,1093.0,2.0,2.0
2327,2500000.0,other,600.0,2.0,2.0
2328,11399999.999999998,other,1400.0,3.0,3.0
2329,5500000.0,other,1146.0,2.0,2.0
2330,10600000.0,other,1730.0,3.0,3.0
2331,11000000.0,other,1500.0,4.0,4.0
2332,7350000.0,other,1435.0,3.0,2.0
2333,6500000.0,other,862.0,3.0,3.0
2334,9000000.0,other,1660.0,3.0,4.0
2335,11000000.0,other,2000.0,3.0,4.0
2336,13500000.0,other,1850.0,4.0,3.0
2337,6000000.0,other,1150.0,2.0,2.0
2339,9000000.0,other,1600.0,3.0,3.0
2340,3500000.0,other,625.0,2.0,2.0
2341,22000000.0,other,3500.0,4.0,4.0
2342,8400000.0,other,1080.0,2.0,2.0
2343,5700000.0,other,1100.0,2.0,2.0
2344,4000000.0,other,1080.0,2.0,2.0
2346,15000000.0,other,1900.0,3.0,3.0
2347,3000000.0,other,700.0,2.0,2.0
2348,4500000.0,other,1000.0,2.0,2.0
2349,5800000.0,other,900.0,2.0,2.0
2350,23500000.0,other,3200.0,4.0,5.0
2352,5200000.0,other,750.0,2.0,2.0
2353,10000000.0,other,1710.0,3.0,3.0
2354,4200000.0,other,1040.0,2.0,2.0
2355,14000000.0,other,2000.0,4.0,4.0
2356,6300000.0,other,900.0,2.0,2.0
2357,27500000.0,other,3332.0,4.0,5.0
2358,10700000.0,other,1480.0,3.0,2.0
2359,2500000.0,other,700.0,2.0,2.0
2361,10500000.0,other,1817.0,3.0,3.0
2362,6400000.0,other,1277.0,3.0,2.0
2364,5800000.0,other,1260.0,2.0,2.0
2365,9500000.0,other,1560.0,3.0,3.0
2366,15000000.0,other,2400.0,4.0,4.0
2367,3000000.0,other,670.0,2.0,2.0
2368,30000000.0,other,4000.0,4.0,4.0
2369,2350000.0,other,710.0,2.0,2.0
2370,15000000.0,other,1800.0,3.0,3.0
2371,5300000.0,other,1125.0,2.0,2.0
2372,17000000.0,other,2150.0,3.0,3.0
2373,14200000.0,other,1850.0,3.0,3.0
2375,3400000.0,other,600.0,2.0,2.0
2376,7200000.0,other,1250.0,3.0,2.0
2377,3800000.0,other,1005.0,2.0,2.0
2378,7650000.0,other,1168.0,3.0,2.0
2379,4500000.0,other,1107.0,2.0,2.0
2380,8500000.0,other,1510.0,3.0,3.0
2381,4500000.0,other,955.0,2.0,2.0
2382,13899999.999999998,other,2060.0,3.0,3.0
2383,10000000.0,other,1250.0,2.0,2.0
2384,6500000.0,other,1050.0,2.0,2.0
2385,14500000.0,other,2000.0,3.0,4.0
2386,4000000.0,other,510.0,2.0,2.0
2387,42500000.0,other,5500.0,6.0,7.0
2389,6700000.0,other,1250.0,3.0,3.0
2390,11500000.0,other,2300.0,3.0,4.0
2395,14500000.0,other,2050.0,3.0,3.0
2396,12500000.0,other,1650.0,3.0,3.0
2397,7500000.0,other,1495.0,3.0,2.0
2398,5500000.0,other,1100.0,3.0,3.0
2400,4800000.0,other,1050.0,2.0,2.0
2401,6500000.0,other,1150.0,2.0,3.0
2402,15000000.0,other,2250.0,4.0,4.0
2403,12500000.0,other,2120.0,3.0,3.0
2405,4500000.0,other,800.0,2.0,2.0
2406,13400000.0,other,1755.0,2.0,3.0
2407,11000000.0,other,1800.0,4.0,2.0
2409,14500000.0,other,2324.0,4.0,5.0
2410,3200000.0,other,750.0,2.0,2.0
2411,9600000.0,other,1760.0,3.0,4.0
2412,10000000.0,other,1765.0,3.0,3.0
2414,8500000.0,other,1695.0,3.0,4.0
2415,6500000.0,other,1295.0,3.0,2.0
2416,6700000.0,other,1277.0,2.0,2.0
2417,11000000.0,other,1500.0,3.0,3.0
2418,6000000.0,other,950.0,2.0,2.0
2419,18000000.0,other,2200.0,3.0,2.0
2421,7500000.0,other,1408.0,2.0,2.0
2422,11000000.0,other,1954.0,3.0,3.0
2423,7000000.0,other,1355.0,3.0,2.0
2424,8000000.0,other,1290.0,2.0,2.0
2425,6500000.0,other,1100.0,2.0,2.0
2428,9800000.0,other,1730.0,3.0,3.0
2429,6000000.0,other,775.0,3.0,2.0
2430,8200000.0,other,1360.0,2.0,2.0
2431,14000000.0,other,2050.0,4.0,3.0
2432,4900000.0,other,700.0,2.0,2.0
2434,11500000.0,other,1647.0,3.0,3.0
2435,5800000.0,other,700.0,2.0,2.0
2437,8000000.0,other,1300.0,3.0,2.0
2438,11200000.000000002,other,1870.0,3.0,4.0
2439,8600000.0,other,1137.0,3.0,2.0
2440,11000000.0,other,2200.0,3.0,4.0
2441,5550000.0,other,1081.0,3.0,3.0
2442,2800000.0,other,720.0,2.0,2.0
2443,5500000.0,other,1100.0,3.0,2.0
2446,8000000.0,other,1365.0,3.0,2.0
2447,17600000.0,other,2511.0,4.0,3.0
2450,35500000.0,other,4600.0,6.0,3.0
2451,35000000.0,other,4455.0,4.0,5.0
2452,20000000.0,other,2685.0,3.0,3.0
2454,11500000.0,other,1700.0,4.0,4.0
2455,7000000.0,other,1300.0,3.0,2.0
2456,15500000.0,other,2000.0,3.0,2.0
2457,7200000.0,other,1295.0,2.0,2.0
2458,16500000.0,other,2103.0,3.0,4.0
2459,7800000.0,other,1350.0,2.0,2.0
2460,3310000.0,other,950.0,2.0,2.0
2462,10000000.0,other,1400.0,3.0,2.0
2463,4250000.0,other,950.0,2.0,2.0
2465,3300000.0,other,950.0,2.0,2.0
2466,3500000.0,other,900.0,2.0,2.0
2467,4700000.0,other,850.0,2.0,2.0
2468,13000000.0,other,2200.0,4.0,4.0
2469,6500000.0,other,1100.0,3.0,2.0
2470,5500000.0,other,973.0,2.0,2.0
2471,10000000.0,other,1779.0,3.0,3.0
2472,5910000.0,other,1210.0,2.0,2.0
2473,7500000.0,other,1300.0,3.0,3.0
2474,4450000.0,other,990.0,2.0,2.0
2475,4900000.0,other,950.0,2.0,2.0
2476,12000000.0,other,2000.0,3.0,3.0
2477,3600000.0,other,900.0,2.0,2.0
2478,2700000.0,other,805.0,2.0,2.0
2479,4500000.0,other,1105.0,2.0,2.0
2480,9960000.0,other,1610.0,2.0,2.0
2481,4500000.0,other,1000.0,2.0,2.0
2482,12000000.0,other,1640.0,3.0,3.0
2483,7200000.0,other,1260.0,3.0,2.0
2484,7500000.0,other,1140.0,2.0,2.0
2486,13500000.0,other,1800.0,5.0,4.0
2487,6000000.0,other,1170.0,2.0,3.0
2488,4000000.0,other,700.0,2.0,2.0
2489,5000000.0,other,1225.0,2.0,2.0
2490,14500000.0,other,2630.0,4.0,4.0
2492,13500000.0,other,2268.0,4.0,4.0
2493,11000000.0,other,1640.0,3.0,3.0
2494,5190000.0,other,1085.0,2.0,2.0
2495,4500000.0,other,1260.0,2.0,2.0
2498,7459999.999999999,other,1446.0,3.0,2.0
2499,4000000.0,other,900.0,2.0,2.0
2500,5500000.0,other,950.0,2.0,2.0
2503,3600000.0,other,910.0,2.0,2.0
2506,7500000.0,other,1300.0,3.0,2.0
2508,10500000.0,other,1762.0,3.0,3.0
2511,8500000.0,other,1500.0,4.0,4.0
2512,3700000.0,other,850.0,2.0,2.0
2513,16000000.0,other,2150.0,3.0,3.0
2514,13500000.0,other,1915.0,4.0,3.0
2515,2900000.0,other,600.0,2.0,2.0
2516,3250000.0,other,700.0,2.0,2.0
2517,5900000.0,other,1045.0,2.0,2.0
2519,11000000.0,other,1350.0,2.0,2.0
2520,4000000.0,other,1195.0,2.0,2.0
2521,6500000.0,other,1080.0,3.0,3.0
2522,12500000.0,other,1855.0,3.0,3.0
2523,9000000.0,other,1680.0,3.0,2.0
2525,3160000.0,other,890.0,2.0,2.0
2526,6500000.0,other,1250.0,3.0,2.0
2527,5130000.0,other,1000.0,2.0,2.0
2528,4680000.0,other,1265.0,2.0,2.0
2529,6200000.0,other,1100.0,3.0,2.0
2530,6000000.0,other,700.0,3.0,3.0
2531,3200000.0,other,840.0,2.0,2.0
2532,10000000.0,other,1880.0,3.0,3.0
2533,6000000.0,other,699.0,2.0,2.0
2534,2800000.0,other,850.0,2.0,2.0
2535,6500000.0,other,1498.0,2.0,2.0
2537,4000000.0,other,1200.0,2.0,2.0
2538,4800000.0,other,800.0,2.0,2.0
2541,9000000.0,other,1650.0,3.0,2.0
2542,12500000.0,other,2003.0,3.0,3.0
2543,5400000.0,other,900.0,3.0,2.0
2544,7500000.0,other,1402.0,2.0,2.0
2546,9000000.0,other,1600.0,2.0,2.0
2549,7800000.0,other,1500.0,3.0,2.0
2550,3000000.0,other,700.0,2.0,2.0
2551,8000000.0,other,1260.0,5.0,2.0
2553,3700000.0,other,850.0,2.0,2.0
2554,12500000.0,other,1877.0,3.0,3.0
2555,7800000.0,other,1137.0,3.0,2.0
2557,4000000.0,other,1095.0,2.0,2.0
2558,3500000.0,other,850.0,2.0,2.0
2559,4000000.0,other,1045.0,2.0,2.0
2560,4810000.0,other,1150.0,2.0,2.0
2561,6000000.0,other,900.0,2.0,2.0
2562,9900000.0,other,1667.0,3.0,3.0
2563,8000000.0,other,1150.0,2.0,2.0
2564,3600000.0,other,750.0,2.0,2.0
2565,17000000.0,other,2400.0,4.0,4.0
2566,8500000.0,other,1600.0,3.0,2.0
2567,9000000.0,other,1490.0,3.0,3.0
2568,5500000.0,other,1246.0,2.0,2.0
2571,7400000.0,other,1070.0,2.0,2.0
2572,10500000.0,other,1400.0,3.0,2.0
2573,4200000.0,other,810.0,2.0,2.0
2574,4600000.0,other,846.0,2.0,2.0
2575,3700000.0,other,1050.0,2.0,2.0
2577,4350000.0,other,1100.0,2.0,2.0
2578,10500000.0,other,1500.0,3.0,3.0
2580,6890000.000000001,other,1366.0,2.0,2.0
2581,3000000.0,other,600.0,2.0,2.0
2582,7000000.0,other,1200.0,3.0,2.0
2583,11000000.0,other,1789.0,3.0,3.0
2584,8000000.0,other,1150.0,2.0,2.0
2585,4800000.0,other,900.0,3.0,2.0
2587,3800000.0,other,675.0,2.0,2.0
2589,11000000.0,other,1750.0,3.0,3.0
2590,4300000.0,other,1270.0,2.0,2.0
2591,6000000.0,other,979.0,2.0,2.0
2592,10500000.0,other,1700.0,3.0,3.0
2594,7900000.0,other,1600.0,3.0,3.0
2595,5500000.0,other,900.0,3.0,2.0
2596,12600000.0,other,2150.0,3.0,3.0
2597,13000000.0,other,1600.0,3.0,3.0
2598,10500000.0,other,1400.0,2.0,2.0
2599,9000000.0,other,1400.0,3.0,2.0
2600,9500000.0,other,1424.0,3.0,2.0
2601,3600000.0,other,639.0,2.0,2.0
2602,4800000.0,other,900.0,3.0,2.0
2603,6000000.0,other,1100.0,2.0,2.0
2604,6000000.0,other,900.0,3.0,2.0
2605,6200000.0,other,1100.0,2.0,2.0
2606,9000000.0,other,1200.0,2.0,2.0
2607,13500000.0,other,1728.0,3.0,3.0
2608,8300000.0,other,1000.0,2.0,2.0
2609,8500000.0,other,1500.0,3.0,3.0
2610,5000000.0,other,936.0,2.0,2.0
2611,3500000.0,other,800.0,2.0,2.0
2612,18500000.0,other,2400.0,4.0,5.0
2613,12000000.0,other,2000.0,4.0,4.0
2614,2700000.0,other,760.0,2.0,2.0
2615,4500000.0,other,1055.0,2.0,2.0
2617,11000000.0,other,1900.0,3.0,3.0
2618,3500000.0,other,860.0,2.0,2.0
2619,4500000.0,other,950.0,2.0,2.0
2621,11000000.0,other,1500.0,3.0,2.0
2622,7700000.0,other,1350.0,2.0,2.0
2623,8000000.0,other,1342.0,2.0,2.0
2625,4850000.0,other,1000.0,2.0,2.0
2626,4600000.0,other,900.0,3.0,2.0
2628,3200000.0,other,850.0,2.0,2.0
2629,7000000.0,other,1400.0,3.0,4.0
2632,6600000.0,other,1300.0,3.0,2.0
2633,3800000.0,other,1050.0,2.0,2.0
2635,9500000.0,other,1114.0,3.0,2.0
2636,3500000.0,other,950.0,2.0,2.0
2637,3000000.0,other,900.0,2.0,3.0
2639,13400000.0,other,2025.0,3.0,3.0
2640,10000000.0,other,1500.0,2.0,2.0
2642,7000000.0,other,1200.0,3.0,3.0
2645,2500000.0,other,675.0,2.0,2.0
2647,7500000.0,other,1420.0,3.0,2.0
2648,4800000.0,other,900.0,2.0,2.0
2649,4000000.0,other,720.0,2.0,2.0
2650,4960000.0,other,1000.0,3.0,2.0
2652,5300000.0,other,1000.0,3.0,3.0
2653,3400000.0,other,895.0,2.0,2.0
2654,7000000.0,other,1356.0,2.0,2.0
2655,5000000.0,other,1000.0,3.0,2.0
2656,7500000.0,other,1093.0,2.0,2.0
2659,6000000.0,other,1264.0,2.0,2.0
2660,5000000.0,other,1000.0,3.0,2.0
2661,22000000.0,other,3195.0,3.0,3.0
2662,7200000.0,other,1250.0,2.0,2.0
2663,7000000.0,other,1078.0,2.0,2.0
2664,3500000.0,other,900.0,2.0,2.0
2665,4300000.0,other,850.0,2.0,2.0
2666,7800000.0,other,1495.0,3.0,2.0
2667,3200000.0,other,850.0,2.0,2.0
2668,3500000.0,other,810.0,2.0,2.0
2669,4250000.0,other,900.0,2.0,2.0
2670,4800000.0,other,1420.0,2.0,2.0
2671,7000000.0,other,1175.0,2.0,2.0
2672,2500000.0,other,540.0,2.0,2.0
2673,4500000.0,other,950.0,2.0,2.0
2674,15000000.0,other,2230.0,4.0,4.0
2675,2700000.0,other,825.0,2.0,2.0
2676,3800000.0,other,980.0,2.0,2.0
2677,3500000.0,other,850.0,2.0,2.0
2679,2600000.0,other,720.0,2.0,2.0
2680,4500000.0,other,1150.0,2.0,2.0
2681,9500000.0,other,1895.0,3.0,3.0
2682,5100000.0,other,900.0,3.0,2.0
2683,5800000.0,other,1079.0,2.0,2.0
2684,4500000.0,other,900.0,3.0,2.0
2686,3600000.0,other,965.0,2.0,2.0
2687,6700000.0,other,1110.0,2.0,2.0
2688,3700000.0,other,850.0,2.0,2.0
2689,2400000.0,other,729.0,2.0,2.0
2690,3800000.0,other,1000.0,2.0,2.0
2691,13500000.0,other,1900.0,3.0,4.0
2692,5000000.0,other,900.0,3.0,2.0
2693,4200000.0,other,1050.0,2.0,2.0
2694,4200000.0,other,900.0,2.0,2.0
2695,5200000.0,other,1041.0,2.0,2.0
2696,7500000.0,other,1150.0,3.0,3.0
2697,4000000.0,other,700.0,2.0,2.0
2699,5000000.0,other,1000.0,3.0,2.0
2700,4450000.0,other,900.0,2.0,2.0
2701,17500000.0,other,2500.0,4.0,3.0
2704,4950000.0,other,1150.0,2.0,2.0
2705,10500000.0,other,1700.0,3.0,3.0
2706,3700000.0,other,810.0,2.0,2.0
2707,10500000.0,other,1578.0,3.0,3.0
2708,5500000.0,other,1310.0,2.0,2.0
2711,5000000.0,other,1000.0,3.0,2.0
2712,6000000.0,other,900.0,3.0,2.0
2713,8500000.0,other,1219.0,2.0,2.0
2714,11000000.0,other,2158.0,3.0,3.0
2715,6000000.0,other,1062.0,2.0,2.0
2716,5500000.0,other,950.0,2.0,2.0
2717,5200000.0,other,1105.0,2.0,2.0
2718,5600000.0,other,1030.0,2.0,2.0
2719,2720000.0,other,600.0,2.0,2.0
2721,4450000.0,other,1195.0,2.0,2.0
2722,7200000.0,other,1080.0,2.0,2.0
2723,4400000.0,other,1164.0,2.0,2.0
2724,5900000.0,other,1255.0,2.0,2.0
2725,3750000.0,other,1075.0,2.0,2.0
2726,4500000.0,other,1200.0,2.0,2.0
2727,9500000.0,other,1650.0,3.0,3.0
2728,2900000.0,other,880.0,2.0,2.0
2729,7000000.0,other,1000.0,3.0,3.0
2732,12000000.0,other,1800.0,3.0,3.0
2735,7000000.0,other,1050.0,3.0,2.0
2736,5500000.0,other,1050.0,2.0,2.0
2737,6800000.0,other,900.0,2.0,2.0
2738,5000000.0,other,1065.0,2.0,2.0
2739,8500000.0,other,1422.0,2.0,2.0
2740,3000000.0,other,780.0,2.0,2.0
2741,35500000.0,other,5500.0,4.0,4.0
2742,4000000.0,other,725.0,2.0,2.0
2743,4000000.0,other,765.0,2.0,2.0
2744,4500000.0,other,1150.0,2.0,2.0
2745,3500000.0,other,579.0,2.0,2.0
2746,3500000.0,other,700.0,2.0,2.0
2747,8000000.0,other,1326.0,3.0,3.0
2749,8500000.0,other,1250.0,3.0,3.0
2750,3500000.0,other,900.0,2.0,2.0
2752,3000000.0,other,890.0,2.0,2.0
